Date,HOUR_BIN,passenger_count
2018-11-28,16,7984.0
2018-11-28,20,5094.0
2018-11-29,0,1301.0
2018-11-29,4,2175.0
2018-11-29,8,6694.0
2018-11-29,12,6795.0
2018-11-29,16,8413.0
2018-11-29,20,5333.0
2018-11-30,0,1952.0
2018-11-30,4,2154.0
2018-11-30,8,6631.0
2018-11-30,12,6739.0
2018-11-30,16,8949.0
2018-11-30,20,6872.0
2018-12-01,0,4105.0
2018-12-01,4,1812.0
2018-12-01,8,4945.0
2018-12-01,12,7228.0
2018-12-01,16,8417.0
2018-12-01,20,7054.0
2018-12-02,0,4203.0
2018-12-02,4,1574.0
2018-12-02,8,4277.0
2018-12-02,12,6096.0
2018-12-02,16,5696.0
2018-12-02,20,3350.0
2018-12-03,0,950.0
2018-12-03,4,2356.0
2018-12-03,8,6699.0
2018-12-03,12,6686.0
2018-12-03,16,7654.0
2018-12-03,20,4285.0
2018-12-04,0,1063.0
2018-12-04,4,2027.0
2018-12-04,8,6847.0
2018-12-04,12,6499.0
2018-12-04,16,7989.0
2018-12-04,20,4967.0
2018-12-05,0,1236.0
2018-12-05,4,1960.0
2018-12-05,8,6810.0
2018-12-05,12,6788.0
2018-12-05,16,8236.0
2018-12-05,20,5257.0
2018-12-06,0,1611.0
2018-12-06,4,2137.0
2018-12-06,8,7455.0
2018-12-06,12,7006.0
2018-12-06,16,8569.0
2018-12-06,20,6049.0
2018-12-07,0,2047.0
2018-12-07,4,2054.0
2018-12-07,8,6783.0
2018-12-07,12,6195.0
2018-12-07,16,9688.0
2018-12-07,20,7767.0
2018-12-08,0,4029.0
2018-12-08,4,1658.0
2018-12-08,8,4852.0
2018-12-08,12,7260.0
2018-12-08,16,8503.0
2018-12-08,20,7094.0
2018-12-09,0,4632.0
2018-12-09,4,1655.0
2018-12-09,8,4218.0
2018-12-09,12,6302.0
2018-12-09,16,6251.0
2018-12-09,20,3858.0
2018-12-10,0,1037.0
2018-12-10,4,2189.0
2018-12-10,8,6667.0
2018-12-10,12,5971.0
2018-12-10,16,7551.0
2018-12-10,20,4286.0
2018-12-11,0,1113.0
2018-12-11,4,2018.0
2018-12-11,8,6731.0
2018-12-11,12,6300.0
2018-12-11,16,7828.0
2018-12-11,20,4949.0
2018-12-12,0,1258.0
2018-12-12,4,1930.0
2018-12-12,8,6670.0
2018-12-12,12,6805.0
2018-12-12,16,8045.0
2018-12-12,20,5326.0
2018-12-13,0,1585.0
2018-12-13,4,1946.0
2018-12-13,8,7199.0
2018-12-13,12,6842.0
2018-12-13,16,8322.0
2018-12-13,20,5715.0
2018-12-14,0,2060.0
2018-12-14,4,2142.0
2018-12-14,8,6869.0
2018-12-14,12,6385.0
2018-12-14,16,9486.0
2018-12-14,20,7849.0
2018-12-15,0,4340.0
2018-12-15,4,1770.0
2018-12-15,8,4971.0
2018-12-15,12,6973.0
2018-12-15,16,8092.0
2018-12-15,20,7363.0
2018-12-16,0,5063.0
2018-12-16,4,1736.0
2018-12-16,8,4258.0
2018-12-16,12,6696.0
2018-12-16,16,6272.0
2018-12-16,20,3772.0
2018-12-17,0,1010.0
2018-12-17,4,2242.0
2018-12-17,8,6538.0
2018-12-17,12,6240.0
2018-12-17,16,7818.0
2018-12-17,20,4670.0
2018-12-18,0,1159.0
2018-12-18,4,2110.0
2018-12-18,8,6830.0
2018-12-18,12,6557.0
2018-12-18,16,8587.0
2018-12-18,20,5440.0
2018-12-19,0,1320.0
2018-12-19,4,2044.0
2018-12-19,8,6976.0
2018-12-19,12,6901.0
2018-12-19,16,8227.0
2018-12-19,20,5394.0
2018-12-20,0,1588.0
2018-12-20,4,2027.0
2018-12-20,8,6959.0
2018-12-20,12,7090.0
2018-12-20,16,8826.0
2018-12-20,20,5895.0
2018-12-21,0,1950.0
2018-12-21,4,2143.0
2018-12-21,8,6614.0
2018-12-21,12,6123.0
2018-12-21,16,8509.0
2018-12-21,20,6559.0
2018-12-22,0,3424.0
2018-12-22,4,1704.0
2018-12-22,8,4699.0
2018-12-22,12,6695.0
2018-12-22,16,7323.0
2018-12-22,20,6067.0
2018-12-23,0,3588.0
2018-12-23,4,1514.0
2018-12-23,8,3951.0
2018-12-23,12,5702.0
2018-12-23,16,5722.0
2018-12-23,20,3850.0
2018-12-24,0,1257.0
2018-12-24,4,1324.0
2018-12-24,8,4513.0
2018-12-24,12,6279.0
2018-12-24,16,7045.0
2018-12-24,20,4630.0
2018-12-25,0,1868.0
2018-12-25,4,728.0
2018-12-25,8,1707.0
2018-12-25,12,3768.0
2018-12-25,16,4139.0
2018-12-25,20,3174.0
2018-12-26,0,783.0
2018-12-26,4,1303.0
2018-12-26,8,4300.0
2018-12-26,12,5182.0
2018-12-26,16,6231.0
2018-12-26,20,3732.0
2018-12-27,0,1119.0
2018-12-27,4,1400.0
2018-12-27,8,5146.0
2018-12-27,12,5587.0
2018-12-27,16,6906.0
2018-12-27,20,4454.0
2018-12-28,0,1710.0
2018-12-28,4,1624.0
2018-12-28,8,5218.0
2018-12-28,12,5688.0
2018-12-28,16,6631.0
2018-12-28,20,4590.0
2018-12-29,0,2986.0
2018-12-29,4,1441.0
2018-12-29,8,3791.0
2018-12-29,12,5869.0
2018-12-29,16,6597.0
2018-12-29,20,5366.0
2018-12-30,0,3389.0
2018-12-30,4,1349.0
2018-12-30,8,3538.0
2018-12-30,12,5475.0
2018-12-30,16,5022.0
2018-12-30,20,3669.0
2018-12-31,0,1346.0
2018-12-31,4,1366.0
2018-12-31,8,4379.0
2018-12-31,12,6285.0
2018-12-31,16,8158.0
2018-12-31,20,7531.0
2019-01-01,0,6108.0
2019-01-01,4,2492.0
2019-01-01,8,1755.0
2019-01-01,12,3526.0
2019-01-01,16,4112.0
2019-01-01,20,2475.0
2019-01-02,0,764.0
2019-01-02,4,1810.0
2019-01-02,8,5619.0
2019-01-02,12,5671.0
2019-01-02,16,6731.0
2019-01-02,20,3479.0
2019-01-03,0,843.0
2019-01-03,4,1713.0
2019-01-03,8,6325.0
2019-01-03,12,5937.0
2019-01-03,16,7289.0
2019-01-03,20,3856.0
2019-01-04,0,1106.0
2019-01-04,4,1788.0
2019-01-04,8,6165.0
2019-01-04,12,5663.0
2019-01-04,16,7650.0
2019-01-04,20,5506.0
2019-01-05,0,3096.0
2019-01-05,4,1220.0
2019-01-05,8,4411.0
2019-01-05,12,5885.0
2019-01-05,16,6512.0
2019-01-05,20,4940.0
2019-01-06,0,3226.0
2019-01-06,4,1343.0
2019-01-06,8,3859.0
2019-01-06,12,5744.0
2019-01-06,16,5778.0
2019-01-06,20,3369.0
2019-01-07,0,897.0
2019-01-07,4,2008.0
2019-01-07,8,6738.0
2019-01-07,12,6218.0
2019-01-07,16,6724.0
2019-01-07,20,3258.0
2019-01-08,0,835.0
2019-01-08,4,1906.0
2019-01-08,8,6439.0
2019-01-08,12,5752.0
2019-01-08,16,6597.0
2019-01-08,20,3522.0
2019-01-09,0,753.0
2019-01-09,4,2038.0
2019-01-09,8,6541.0
2019-01-09,12,6255.0
2019-01-09,16,7611.0
2019-01-09,20,4150.0
2019-01-10,0,1051.0
2019-01-10,4,1996.0
2019-01-10,8,6957.0
2019-01-10,12,6558.0
2019-01-10,16,8168.0
2019-01-10,20,5014.0
2019-01-11,0,1404.0
2019-01-11,4,1969.0
2019-01-11,8,6643.0
2019-01-11,12,6106.0
2019-01-11,16,9029.0
2019-01-11,20,6090.0
2019-01-12,0,2979.0
2019-01-12,4,1275.0
2019-01-12,8,4427.0
2019-01-12,12,6333.0
2019-01-12,16,6938.0
2019-01-12,20,5763.0
2019-01-13,0,3416.0
2019-01-13,4,1372.0
2019-01-13,8,3723.0
2019-01-13,12,5601.0
2019-01-13,16,5390.0
2019-01-13,20,3303.0
2019-01-14,0,830.0
2019-01-14,4,2024.0
2019-01-14,8,6517.0
2019-01-14,12,5749.0
2019-01-14,16,6944.0
2019-01-14,20,3570.0
2019-01-15,0,769.0
2019-01-15,4,2009.0
2019-01-15,8,6592.0
2019-01-15,12,5911.0
2019-01-15,16,7106.0
2019-01-15,20,3848.0
2019-01-16,0,879.0
2019-01-16,4,1974.0
2019-01-16,8,6637.0
2019-01-16,12,6262.0
2019-01-16,16,7580.0
2019-01-16,20,4312.0
2019-01-17,0,1125.0
2019-01-17,4,2138.0
2019-01-17,8,6634.0
2019-01-17,12,6569.0
2019-01-17,16,8066.0
2019-01-17,20,4884.0
2019-01-18,0,1442.0
2019-01-18,4,1893.0
2019-01-18,8,6076.0
2019-01-18,12,5860.0
2019-01-18,16,8169.0
2019-01-18,20,5420.0
2019-01-19,0,3079.0
2019-01-19,4,1350.0
2019-01-19,8,4215.0
2019-01-19,12,6135.0
2019-01-19,16,6471.0
2019-01-19,20,5190.0
2019-01-20,0,2615.0
2019-01-20,4,1059.0
2019-01-20,8,2882.0
2019-01-20,12,4637.0
2019-01-20,16,5275.0
2019-01-20,20,3704.0
2019-01-21,0,1296.0
2019-01-21,4,1138.0
2019-01-21,8,3421.0
2019-01-21,12,4164.0
2019-01-21,16,4994.0
2019-01-21,20,2401.0
2019-01-22,0,561.0
2019-01-22,4,1777.0
2019-01-22,8,6502.0
2019-01-22,12,5974.0
2019-01-22,16,7210.0
2019-01-22,20,3633.0
2019-01-23,0,950.0
2019-01-23,4,2074.0
2019-01-23,8,6853.0
2019-01-23,12,6094.0
2019-01-23,16,7259.0
2019-01-23,20,3949.0
2019-01-24,0,1032.0
2019-01-24,4,1965.0
2019-01-24,8,6719.0
2019-01-24,12,6229.0
2019-01-24,16,7507.0
2019-01-24,20,4610.0
2019-01-25,0,1390.0
2019-01-25,4,1940.0
2019-01-25,8,6486.0
2019-01-25,12,6278.0
2019-01-25,16,8827.0
2019-01-25,20,6554.0
2019-01-26,0,3467.0
2019-01-26,4,1410.0
2019-01-26,8,4943.0
2019-01-26,12,6304.0
2019-01-26,16,7376.0
2019-01-26,20,5856.0
2019-01-27,0,3812.0
2019-01-27,4,1415.0
2019-01-27,8,4101.0
2019-01-27,12,5909.0
2019-01-27,16,5548.0
2019-01-27,20,3072.0
2019-01-28,0,823.0
2019-01-28,4,2063.0
2019-01-28,8,6590.0
2019-01-28,12,5806.0
2019-01-28,16,7021.0
2019-01-28,20,3714.0
2019-01-29,0,855.0
2019-01-29,4,2084.0
2019-01-29,8,6741.0
2019-01-29,12,6115.0
2019-01-29,16,8003.0
2019-01-29,20,3973.0
2019-01-30,0,885.0
2019-01-30,4,1895.0
2019-01-30,8,6335.0
2019-01-30,12,6182.0
2019-01-30,16,8103.0
2019-01-30,20,4341.0
2019-01-31,0,943.0
2019-01-31,4,1850.0
2019-01-31,8,6232.0
2019-01-31,12,5772.0
2019-01-31,16,8156.0
2019-01-31,20,4492.0
2019-02-01,0,1346.0
2019-02-01,4,1949.0
2019-02-01,8,6982.0
2019-02-01,12,6276.0
2019-02-01,16,9328.0
2019-02-01,20,6355.0
2019-02-02,0,3062.0
2019-02-02,4,1423.0
2019-02-02,8,4951.0
2019-02-02,12,6735.0
2019-02-02,16,7500.0
2019-02-02,20,5940.0
2019-02-03,0,3627.0
2019-02-03,4,1337.0
2019-02-03,8,4070.0
2019-02-03,12,5621.0
2019-02-03,16,5836.0
2019-02-03,20,3778.0
2019-02-04,0,1052.0
2019-02-04,4,1974.0
2019-02-04,8,6585.0
2019-02-04,12,5669.0
2019-02-04,16,7092.0
2019-02-04,20,3520.0
2019-02-05,0,826.0
2019-02-05,4,1767.0
2019-02-05,8,6275.0
2019-02-05,12,5833.0
2019-02-05,16,6724.0
2019-02-05,20,3658.0
2019-02-06,0,988.0
2019-02-06,4,1969.0
2019-02-06,8,6643.0
2019-02-06,12,6332.0
2019-02-06,16,8107.0
2019-02-06,20,4956.0
2019-02-07,0,963.0
2019-02-07,4,2009.0
2019-02-07,8,6464.0
2019-02-07,12,6237.0
2019-02-07,16,7685.0
2019-02-07,20,4572.0
2019-02-08,0,1383.0
2019-02-08,4,2012.0
2019-02-08,8,6729.0
2019-02-08,12,5698.0
2019-02-08,16,8630.0
2019-02-08,20,6496.0
2019-02-09,0,3250.0
2019-02-09,4,1414.0
2019-02-09,8,4865.0
2019-02-09,12,6415.0
2019-02-09,16,7430.0
2019-02-09,20,6021.0
2019-02-10,0,3683.0
2019-02-10,4,1432.0
2019-02-10,8,4000.0
2019-02-10,12,5596.0
2019-02-10,16,5626.0
2019-02-10,20,3122.0
2019-02-11,0,879.0
2019-02-11,4,2013.0
2019-02-11,8,6428.0
2019-02-11,12,5812.0
2019-02-11,16,6892.0
2019-02-11,20,3554.0
2019-02-12,0,794.0
2019-02-12,4,1855.0
2019-02-12,8,5759.0
2019-02-12,12,4707.0
2019-02-12,16,5921.0
2019-02-12,20,3218.0
2019-02-13,0,716.0
2019-02-13,4,1872.0
2019-02-13,8,6110.0
2019-02-13,12,6166.0
2019-02-13,16,7799.0
2019-02-13,20,4435.0
2019-02-14,0,1009.0
2019-02-14,4,1983.0
2019-02-14,8,6699.0
2019-02-14,12,6498.0
2019-02-14,16,8236.0
2019-02-14,20,4869.0
2019-02-15,0,1667.0
2019-02-15,4,2015.0
2019-02-15,8,6094.0
2019-02-15,12,5834.0
2019-02-15,16,7750.0
2019-02-15,20,5550.0
2019-02-16,0,3043.0
2019-02-16,4,1353.0
2019-02-16,8,4053.0
2019-02-16,12,5646.0
2019-02-16,16,6658.0
2019-02-16,20,5865.0
2019-02-17,0,3534.0
2019-02-17,4,1326.0
2019-02-17,8,3467.0
2019-02-17,12,5316.0
2019-02-17,16,5400.0
2019-02-17,20,3487.0
2019-02-18,0,1113.0
2019-02-18,4,973.0
2019-02-18,8,3805.0
2019-02-18,12,4562.0
2019-02-18,16,5244.0
2019-02-18,20,3321.0
2019-02-19,0,710.0
2019-02-19,4,1733.0
2019-02-19,8,6153.0
2019-02-19,12,5650.0
2019-02-19,16,6839.0
2019-02-19,20,4012.0
2019-02-20,0,969.0
2019-02-20,4,1771.0
2019-02-20,8,6018.0
2019-02-20,12,5239.0
2019-02-20,16,6220.0
2019-02-20,20,3721.0
2019-02-21,0,916.0
2019-02-21,4,1717.0
2019-02-21,8,5657.0
2019-02-21,12,5775.0
2019-02-21,16,7313.0
2019-02-21,20,4333.0
2019-02-22,0,1255.0
2019-02-22,4,1754.0
2019-02-22,8,5906.0
2019-02-22,12,5532.0
2019-02-22,16,8016.0
2019-02-22,20,5567.0
2019-02-23,0,2978.0
2019-02-23,4,1339.0
2019-02-23,8,4408.0
2019-02-23,12,6133.0
2019-02-23,16,6826.0
2019-02-23,20,5620.0
2019-02-24,0,3254.0
2019-02-24,4,1278.0
2019-02-24,8,3437.0
2019-02-24,12,5150.0
2019-02-24,16,5004.0
2019-02-24,20,2961.0
2019-02-25,0,867.0
2019-02-25,4,2036.0
2019-02-25,8,6287.0
2019-02-25,12,5552.0
2019-02-25,16,6859.0
2019-02-25,20,3860.0
2019-02-26,0,743.0
2019-02-26,4,2146.0
2019-02-26,8,6454.0
2019-02-26,12,5562.0
2019-02-26,16,7292.0
2019-02-26,20,4084.0
2019-02-27,0,743.0
2019-02-27,4,1991.0
2019-02-27,8,6589.0
2019-02-27,12,5898.0
2019-02-27,16,7749.0
2019-02-27,20,4301.0
2019-02-28,0,987.0
2019-02-28,4,1947.0
2019-02-28,8,5482.0
2019-02-28,12,5524.0
2019-02-28,16,7516.0
2019-02-28,20,4784.0
2019-03-01,0,1350.0
2019-03-01,4,1772.0
2019-03-01,8,6065.0
2019-03-01,12,5766.0
2019-03-01,16,8247.0
2019-03-01,20,5752.0
2019-03-02,0,2724.0
2019-03-02,4,806.0
2019-03-02,8,3472.0
2019-03-02,12,5348.0
2019-03-02,16,6407.0
2019-03-02,20,5347.0
2019-03-03,0,3354.0
2019-03-03,4,1171.0
2019-03-03,8,3955.0
2019-03-03,12,5779.0
2019-03-03,16,5315.0
2019-03-03,20,2604.0
2019-03-04,0,465.0
2019-03-04,4,1204.0
2019-03-04,8,4361.0
2019-03-04,12,4517.0
2019-03-04,16,6038.0
2019-03-04,20,3177.0
2019-03-05,0,839.0
2019-03-05,4,1965.0
2019-03-05,8,6061.0
2019-03-05,12,5540.0
2019-03-05,16,7268.0
2019-03-05,20,3945.0
2019-03-06,0,819.0
2019-03-06,4,1922.0
2019-03-06,8,6368.0
2019-03-06,12,6015.0
2019-03-06,16,7866.0
2019-03-06,20,4368.0
2019-03-07,0,882.0
2019-03-07,4,1940.0
2019-03-07,8,6309.0
2019-03-07,12,6251.0
2019-03-07,16,7856.0
2019-03-07,20,4264.0
2019-03-08,0,1143.0
2019-03-08,4,1908.0
2019-03-08,8,5850.0
2019-03-08,12,5474.0
2019-03-08,16,7893.0
2019-03-08,20,5533.0
2019-03-09,0,2706.0
2019-03-09,4,1271.0
2019-03-09,8,4341.0
2019-03-09,12,5917.0
2019-03-09,16,7037.0
2019-03-09,20,5768.0
2019-03-10,0,2924.0
2019-03-10,4,1421.0
2019-03-10,8,3219.0
2019-03-10,12,4963.0
2019-03-10,16,4931.0
2019-03-10,20,2676.0
2019-03-11,0,758.0
2019-03-11,4,1796.0
2019-03-11,8,5647.0
2019-03-11,12,5159.0
2019-03-11,16,6387.0
2019-03-11,20,3399.0
2019-03-12,0,839.0
2019-03-12,4,1771.0
2019-03-12,8,6034.0
2019-03-12,12,5364.0
2019-03-12,16,6750.0
2019-03-12,20,3755.0
2019-03-13,0,827.0
2019-03-13,4,1856.0
2019-03-13,8,5971.0
2019-03-13,12,5578.0
2019-03-13,16,7173.0
2019-03-13,20,4135.0
2019-03-14,0,931.0
2019-03-14,4,1820.0
2019-03-14,8,6090.0
2019-03-14,12,5880.0
2019-03-14,16,6897.0
2019-03-14,20,4466.0
2019-03-15,0,1201.0
2019-03-15,4,1790.0
2019-03-15,8,5685.0
2019-03-15,12,5378.0
2019-03-15,16,7530.0
2019-03-15,20,5991.0
2019-03-16,0,2679.0
2019-03-16,4,1181.0
2019-03-16,8,4234.0
2019-03-16,12,6102.0
2019-03-16,16,6660.0
2019-03-16,20,5803.0
2019-03-17,0,3444.0
2019-03-17,4,1232.0
2019-03-17,8,3681.0
2019-03-17,12,4857.0
2019-03-17,16,5135.0
2019-03-17,20,3440.0
2019-03-18,0,880.0
2019-03-18,4,1743.0
2019-03-18,8,5555.0
2019-03-18,12,5300.0
2019-03-18,16,5994.0
2019-03-18,20,3117.0
2019-03-19,0,702.0
2019-03-19,4,1795.0
2019-03-19,8,5493.0
2019-03-19,12,5274.0
2019-03-19,16,6410.0
2019-03-19,20,3680.0
2019-03-20,0,686.0
2019-03-20,4,1691.0
2019-03-20,8,5771.0
2019-03-20,12,5402.0
2019-03-20,16,6845.0
2019-03-20,20,4119.0
2019-03-21,0,994.0
2019-03-21,4,1765.0
2019-03-21,8,5824.0
2019-03-21,12,5564.0
2019-03-21,16,7150.0
2019-03-21,20,4588.0
2019-03-22,0,1181.0
2019-03-22,4,1713.0
2019-03-22,8,5646.0
2019-03-22,12,5141.0
2019-03-22,16,7508.0
2019-03-22,20,5749.0
2019-03-23,0,2920.0
2019-03-23,4,1333.0
2019-03-23,8,4045.0
2019-03-23,12,5299.0
2019-03-23,16,6351.0
2019-03-23,20,5652.0
2019-03-24,0,3217.0
2019-03-24,4,1155.0
2019-03-24,8,3491.0
2019-03-24,12,4926.0
2019-03-24,16,4732.0
2019-03-24,20,3193.0
2019-03-25,0,858.0
2019-03-25,4,1671.0
2019-03-25,8,5553.0
2019-03-25,12,5199.0
2019-03-25,16,6377.0
2019-03-25,20,3176.0
2019-03-26,0,695.0
2019-03-26,4,1635.0
2019-03-26,8,5609.0
2019-03-26,12,4850.0
2019-03-26,16,6600.0
2019-03-26,20,3999.0
2019-03-27,0,859.0
2019-03-27,4,1684.0
2019-03-27,8,5644.0
2019-03-27,12,5228.0
2019-03-27,16,6658.0
2019-03-27,20,4205.0
2019-03-28,0,963.0
2019-03-28,4,1843.0
2019-03-28,8,5560.0
2019-03-28,12,5342.0
2019-03-28,16,6952.0
2019-03-28,20,4405.0
2019-03-29,0,1178.0
2019-03-29,4,1757.0
2019-03-29,8,5489.0
2019-03-29,12,5144.0
2019-03-29,16,6924.0
2019-03-29,20,5445.0
2019-03-30,0,3034.0
2019-03-30,4,1209.0
2019-03-30,8,3968.0
2019-03-30,12,5629.0
2019-03-30,16,6635.0
2019-03-30,20,5843.0
2019-03-31,0,3427.0
2019-03-31,4,1222.0
2019-03-31,8,3712.0
2019-03-31,12,5146.0
2019-03-31,16,4918.0
2019-03-31,20,3255.0
2019-04-01,0,874.0
2019-04-01,4,1770.0
2019-04-01,8,5598.0
2019-04-01,12,5108.0
2019-04-01,16,6291.0
2019-04-01,20,3531.0
2019-04-02,0,735.0
2019-04-02,4,1761.0
2019-04-02,8,5552.0
2019-04-02,12,5486.0
2019-04-02,16,6380.0
2019-04-02,20,3978.0
2019-04-03,0,823.0
2019-04-03,4,1752.0
2019-04-03,8,5858.0
2019-04-03,12,5458.0
2019-04-03,16,6814.0
2019-04-03,20,4240.0
2019-04-04,0,1104.0
2019-04-04,4,1899.0
2019-04-04,8,5689.0
2019-04-04,12,5554.0
2019-04-04,16,6872.0
2019-04-04,20,4792.0
2019-04-05,0,1377.0
2019-04-05,4,1698.0
2019-04-05,8,5807.0
2019-04-05,12,5185.0
2019-04-05,16,7506.0
2019-04-05,20,5697.0
2019-04-06,0,2666.0
2019-04-06,4,1304.0
2019-04-06,8,3964.0
2019-04-06,12,5752.0
2019-04-06,16,6617.0
2019-04-06,20,5649.0
2019-04-07,0,3549.0
2019-04-07,4,1338.0
2019-04-07,8,3524.0
2019-04-07,12,5081.0
2019-04-07,16,5034.0
2019-04-07,20,3023.0
2019-04-08,0,783.0
2019-04-08,4,1416.0
2019-04-08,8,4909.0
2019-04-08,12,4479.0
2019-04-08,16,5341.0
2019-04-08,20,3308.0
2019-04-09,0,844.0
2019-04-09,4,1371.0
2019-04-09,8,4748.0
2019-04-09,12,4816.0
2019-04-09,16,6370.0
2019-04-09,20,3516.0
2019-04-10,0,743.0
2019-04-10,4,1492.0
2019-04-10,8,4877.0
2019-04-10,12,4777.0
2019-04-10,16,6275.0
2019-04-10,20,4243.0
2019-04-11,0,1122.0
2019-04-11,4,1512.0
2019-04-11,8,5113.0
2019-04-11,12,4830.0
2019-04-11,16,6588.0
2019-04-11,20,4249.0
2019-04-12,0,1203.0
2019-04-12,4,1545.0
2019-04-12,8,4813.0
2019-04-12,12,4510.0
2019-04-12,16,7399.0
2019-04-12,20,5859.0
2019-04-13,0,2617.0
2019-04-13,4,1048.0
2019-04-13,8,3449.0
2019-04-13,12,4965.0
2019-04-13,16,6103.0
2019-04-13,20,5329.0
2019-04-14,0,3182.0
2019-04-14,4,1082.0
2019-04-14,8,3012.0
2019-04-14,12,4290.0
2019-04-14,16,4708.0
2019-04-14,20,3104.0
2019-04-15,0,766.0
2019-04-15,4,1396.0
2019-04-15,8,4895.0
2019-04-15,12,4555.0
2019-04-15,16,6255.0
2019-04-15,20,3603.0
2019-04-16,0,880.0
2019-04-16,4,1476.0
2019-04-16,8,4841.0
2019-04-16,12,4693.0
2019-04-16,16,5777.0
2019-04-16,20,3936.0
2019-04-17,0,919.0
2019-04-17,4,1504.0
2019-04-17,8,4787.0
2019-04-17,12,4847.0
2019-04-17,16,6046.0
2019-04-17,20,3921.0
2019-04-18,0,1005.0
2019-04-18,4,1323.0
2019-04-18,8,4869.0
2019-04-18,12,4846.0
2019-04-18,16,6194.0
2019-04-18,20,4485.0
2019-04-19,0,1346.0
2019-04-19,4,1110.0
2019-04-19,8,3812.0
2019-04-19,12,4034.0
2019-04-19,16,6099.0
2019-04-19,20,4863.0
2019-04-20,0,2800.0
2019-04-20,4,975.0
2019-04-20,8,3300.0
2019-04-20,12,4887.0
2019-04-20,16,5616.0
2019-04-20,20,4670.0
2019-04-21,0,2691.0
2019-04-21,4,1010.0
2019-04-21,8,3191.0
2019-04-21,12,4330.0
2019-04-21,16,4631.0
2019-04-21,20,3336.0
2019-04-22,0,922.0
2019-04-22,4,1154.0
2019-04-22,8,3804.0
2019-04-22,12,4496.0
2019-04-22,16,5553.0
2019-04-22,20,2888.0
2019-04-23,0,688.0
2019-04-23,4,1225.0
2019-04-23,8,4029.0
2019-04-23,12,4144.0
2019-04-23,16,5559.0
2019-04-23,20,3572.0
2019-04-24,0,903.0
2019-04-24,4,1248.0
2019-04-24,8,4276.0
2019-04-24,12,4046.0
2019-04-24,16,5876.0
2019-04-24,20,3877.0
2019-04-25,0,989.0
2019-04-25,4,1273.0
2019-04-25,8,4033.0
2019-04-25,12,4337.0
2019-04-25,16,6500.0
2019-04-25,20,4192.0
2019-04-26,0,1343.0
2019-04-26,4,1282.0
2019-04-26,8,4276.0
2019-04-26,12,4519.0
2019-04-26,16,6443.0
2019-04-26,20,4769.0
2019-04-27,0,2619.0
2019-04-27,4,1035.0
2019-04-27,8,3182.0
2019-04-27,12,4961.0
2019-04-27,16,5476.0
2019-04-27,20,5054.0
2019-04-28,0,3245.0
2019-04-28,4,1095.0
2019-04-28,8,2914.0
2019-04-28,12,4426.0
2019-04-28,16,4445.0
2019-04-28,20,2780.0
2019-04-29,0,853.0
2019-04-29,4,1421.0
2019-04-29,8,4139.0
2019-04-29,12,4122.0
2019-04-29,16,5525.0
2019-04-29,20,3139.0
2019-04-30,0,815.0
2019-04-30,4,1382.0
2019-04-30,8,4525.0
2019-04-30,12,4248.0
2019-04-30,16,5503.0
2019-04-30,20,3431.0
2019-05-01,0,879.0
2019-05-01,4,1285.0
2019-05-01,8,4648.0
2019-05-01,12,4552.0
2019-05-01,16,6207.0
2019-05-01,20,3878.0
2019-05-02,0,931.0
2019-05-02,4,1348.0
2019-05-02,8,4303.0
2019-05-02,12,4552.0
2019-05-02,16,6222.0
2019-05-02,20,4515.0
2019-05-03,0,1273.0
2019-05-03,4,1388.0
2019-05-03,8,4457.0
2019-05-03,12,4424.0
2019-05-03,16,6710.0
2019-05-03,20,5154.0
2019-05-04,0,2708.0
2019-05-04,4,1048.0
2019-05-04,8,3437.0
2019-05-04,12,4805.0
2019-05-04,16,5721.0
2019-05-04,20,5094.0
2019-05-05,0,3163.0
2019-05-05,4,1080.0
2019-05-05,8,2652.0
2019-05-05,12,4240.0
2019-05-05,16,4484.0
2019-05-05,20,2590.0
2019-05-06,0,788.0
2019-05-06,4,1262.0
2019-05-06,8,4140.0
2019-05-06,12,4386.0
2019-05-06,16,5302.0
2019-05-06,20,2477.0
2019-05-07,0,639.0
2019-05-07,4,1710.0
2019-05-07,8,4851.0
2019-05-07,12,4862.0
2019-05-07,16,5677.0
2019-05-07,20,3156.0
2019-05-08,0,815.0
2019-05-08,4,1705.0
2019-05-08,8,4828.0
2019-05-08,12,4881.0
2019-05-08,16,5860.0
2019-05-08,20,3043.0
2019-05-09,0,940.0
2019-05-09,4,1761.0
2019-05-09,8,5073.0
2019-05-09,12,5079.0
2019-05-09,16,6269.0
2019-05-09,20,3113.0
2019-05-10,0,1211.0
2019-05-10,4,1760.0
2019-05-10,8,4999.0
2019-05-10,12,4721.0
2019-05-10,16,6427.0
2019-05-10,20,3863.0
2019-05-11,0,2458.0
2019-05-11,4,1076.0
2019-05-11,8,3546.0
2019-05-11,12,5435.0
2019-05-11,16,6009.0
2019-05-11,20,3831.0
2019-05-12,0,2718.0
2019-05-12,4,1040.0
2019-05-12,8,3094.0
2019-05-12,12,5153.0
2019-05-12,16,4963.0
2019-05-12,20,2585.0
2019-05-13,0,678.0
2019-05-13,4,1605.0
2019-05-13,8,4628.0
2019-05-13,12,4950.0
2019-05-13,16,6403.0
2019-05-13,20,2390.0
2019-05-14,0,590.0
2019-05-14,4,1768.0
2019-05-14,8,4595.0
2019-05-14,12,4798.0
2019-05-14,16,6143.0
