,Date,HOUR_BIN,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
916,6/2/2018,16,82.75,85.25,67.625,60.6825,0,0,0,0,,7.2,42.25,1007.95,23.75,9.9,209.5,0.75,2
917,6/2/2018,20,74,74,67.3,79.76666667,0.001,33.33333333,0,0,21.9,5.333333333,83.33333333,1010.8,48.5,9.9,0,,0
918,6/3/2018,0,64.675,64.675,60.25,85.6175,0.00975,50,0,0,,7.625,114.75,1013.6,48.5,9.85,0,,0
919,6/3/2018,4,62.3,62.3,53.2,72.3625,0,0,0,0,21.2,8.65,91.5,1016.175,48.475,9.9,38.475,0.125,0.25
920,6/3/2018,8,63.45,63.45,54.475,72.5775,0,0,0,0,,8.525,58.575,1016.925,48.25,9.9,168.25,0.625,1.75
921,6/3/2018,12,63.5,63.5,52.825,68.2325,0,0,0,0,18.3,5.05,89,1019.2,61.45,9.9,275.75,1,2.5
922,6/3/2018,16,61.3,61.3,52.175,71.985,0,0,0,0,19,9.225,115.5,1014.65,31.525,9.9,130.5,0.475,1.25
923,6/3/2018,20,56.93333333,56.93333333,51.16666667,81.29666667,0.025333333,33.33333333,0,0,,7.966666667,99.33333333,1014.333333,48.5,8.233333333,0,,0
924,6/4/2018,0,53.8,53.8,51.825,93.0975,2.18925,100,0,0,,8.15,68.3,1015.35,61.25,9.425,0,,0
925,6/4/2018,4,55.225,55.225,52.45,90.47,0.004,75,0,0,18.3,6.025,39,1010.375,47.2,8.075,38.65,0.125,0.25
926,6/4/2018,8,61.575,61.575,53.475,75.035,0.00225,25,0,0,,6.275,118.95,1008.975,49.25,9.9,439.5,1.575,4.5
927,6/4/2018,12,69.35,69.35,55.65,61.835,0,0,0,0,,5.075,51.5,1006.575,30.9,9.9,613.5,2.2,6.25
928,6/4/2018,16,71.675,71.675,56.65,59.47,0,0,0,0,,2.675,45.25,1005.625,32.175,9.9,262.5,0.95,2.5
929,6/4/2018,20,65,65,57.16666667,75.90666667,0,0,0,0,,2.566666667,36.33333333,1006.8,25.83333333,9.9,2.333333333,0,0
930,6/5/2018,0,61.9,61.9,55.625,80.0225,0,0,0,0,,0.9,78.25,1006.925,0.05,9.85,0,,0
931,6/5/2018,4,61.275,61.275,51.55,70.4475,0,0,0,0,,2.65,114,1007.1,0.05,9.9,59.7,0.225,0.5
932,6/5/2018,8,70.7,70.7,51.475,50.975,0,0,0,0,20.7,10.225,240,1005.825,28.375,9.9,482.75,1.75,5
933,6/5/2018,12,73.75,73.75,53.15,48.5825,0,0,0,0,22.75,11.375,278.75,1003.325,45.25,9.9,380.5,1.375,3.75
934,6/5/2018,16,72.85,72.85,54.1,52.055,0,0,0,0,19.3,6.425,332,1003.675,34.65,9.9,274.25,0.975,2.75
935,6/5/2018,20,66.93333333,66.93333333,50.06666667,54.71666667,0,0,0,0,20.8,7.633333333,240,1005.866667,17.03333333,9.9,1.666666667,0,0
936,6/6/2018,0,62.725,62.725,50.35,64.0525,0,0,0,0,,3.475,36.75,1006.975,37.8,9.9,0,,0
937,6/6/2018,4,62.225,62.225,51.125,67.135,0,0,0,0,,2.75,25.5,1009,48.425,9.9,73.225,0.275,0.75
938,6/6/2018,8,66.375,66.375,50.175,56.265,0,0,0,0,,4.6,32,1011.3,39.125,9.9,547.75,1.975,5.5
939,6/6/2018,12,70.025,70.025,50.7,50.4475,0,0,0,0,,2.775,47.2,1011.95,46.975,9.625,398.75,1.45,4
940,6/6/2018,16,63.975,63.975,53.975,70.0175,0,0,0,0,,4.125,116.5,1013.975,48.25,9.9,85.5,0.3,0.75
941,6/6/2018,20,61,61,54.66666667,79.57333333,0,0,0,0,,5.7,166.6666667,1016.466667,48.43333333,9.9,0,,0
942,6/7/2018,0,61.1,61.1,54.95,80.345,0,0,0,0,,1.25,46.5,1017.225,48.5,9.9,0,,0
943,6/7/2018,4,61.575,61.575,54.975,78.975,0,0,0,0,,3.15,76.25,1018.95,48.475,9.9,37.825,0.1,0.25
944,6/7/2018,8,65.7,65.7,54.55,67.9825,0,0,0,0,,3.825,206.25,1020.725,48.475,9.9,356.25,1.3,3.25
945,6/7/2018,12,70.55,70.55,53.475,54.845,0,0,0,0,19.7,6.975,151,1020.25,11.075,9.625,826.25,2.975,8.25
946,6/7/2018,16,65.675,65.675,54.15,66.6825,0,0,0,0,21.35,10.6,167.5,1020,0.575,9.9,261,0.95,2.5
947,6/7/2018,20,62.06666667,62.06666667,56.26666667,81.39,0,0,0,0,,3.7,130,1021.166667,30.5,9.9,2,0,0
948,6/8/2018,0,61.55,61.55,57.45,86.58,0,0,0,0,,3.7,167,1021.575,6.7,9.9,0,,0
949,6/8/2018,4,61.375,61.375,57.75,87.935,0,0,0,0,,4.625,229.5,1021.7,0.625,9.9,69.775,0.25,0.75
950,6/8/2018,8,72.55,72.55,60.3,66.2475,0,0,0,0,,2.425,315.75,1021.725,0.9,9.9,666,2.375,6.5
951,6/8/2018,12,79.325,79.575,61.725,54.9525,0,0,0,0,20.8,4.5,87.5,1020.075,31.625,9.9,508.25,1.85,5
952,6/8/2018,16,79.975,80.5,60.825,52.0775,0,0,0,0,,4.025,99.25,1018.6,31.275,9.9,213.25,0.775,2
953,6/8/2018,20,76.4,76.4,61.93333333,61.27333333,0,0,0,0,,3,150.6666667,1019.2,32.03333333,9.9,2.333333333,0,0
954,6/9/2018,0,71.775,71.775,63.675,75.7125,0,0,0,0,,4.825,306,1019.2,12.075,9.9,0,,0
955,6/9/2018,4,69.8,69.8,58.125,66.5675,0,0,0,0,,2.825,12,1020.15,0.725,9.9,69.95,0.25,0.75
956,6/9/2018,8,76.375,76.375,55.65,49.0275,0,0,0,0,,3.55,36.75,1020.2,1,9.9,700.5,2.525,7
957,6/9/2018,12,81.375,80.7,55.6,41.7275,0,0,0,0,,3.575,33.5,1018.9,17.325,9.9,628.75,2.275,6.5
958,6/9/2018,16,75.775,75.775,57.65,53.76,0,0,0,0,,3.125,159.75,1018.05,7.425,9.9,241,0.825,2.5
959,6/9/2018,20,69.93333333,69.93333333,58.8,67.8,0,0,0,0,,0.966666667,130.3333333,1018.666667,1.166666667,9.9,1.666666667,0,0
960,6/10/2018,0,71.275,71.275,55.9,58.47,0,0,0,0,,0.25,2,1017.85,49.2,9.9,0,,0
961,6/10/2018,4,69.975,69.975,52.225,53.3925,0,0,0,0,,5.325,48,1017.825,48.55,9.9,35.425,0.1,0.25
962,6/10/2018,8,68.7,68.7,51.675,54.7725,0,0,0,0,,1.2,15.25,1018.9,43.65,9.9,167.5,0.6,1.5
963,6/10/2018,12,69.75,69.75,47.5,45.095,0,0,0,0,,1.05,87.25,1018.15,47.65,9.9,191.75,0.7,1.75
964,6/10/2018,16,65.7,65.7,52.525,62.735,0,0,0,0,,0.8,20,1016.7,45.875,9.9,78.75,0.3,0.75
965,6/10/2018,20,62.6,62.6,52.13333333,68.48333333,0,0,0,0,,1.8,205.3333333,1016.6,46,9.9,0,,0
966,6/11/2018,0,58.725,58.725,53.675,83.3525,0.00025,25,0,0,,1.4,68.75,1016.225,49.525,9.9,0,,0
967,6/11/2018,4,59.825,59.825,54.475,82.475,0.00225,25,0,0,,1.3,12.75,1016.15,34.275,9.9,41.45,0.15,0.25
968,6/11/2018,8,65.85,65.85,51.425,59.965,0,0,0,0,,6.175,54.5,1017.65,0.975,9.9,441.5,1.6,4.5
969,6/11/2018,12,71.5,71.5,49.45,45.725,0,0,0,0,,6.55,55.75,1019.1,0.8,9.9,800.25,2.875,8
970,6/11/2018,16,67.65,67.65,45,44.4275,0,0,0,0,,6.325,125,1019.025,10.05,9.9,292.25,1.05,3
971,6/11/2018,20,61.7,61.7,48.43333333,61.77333333,0,0,0,0,,6.2,150,1021.633333,0.3,9.9,2.333333333,0,0
972,6/12/2018,0,59.925,59.925,48.975,67.2425,0,0,0,0,,0.25,79.5,1022.975,0,9.9,0,,0
973,6/12/2018,4,59.6,59.6,51.425,74.425,0,0,0,0,,1.95,285.5,1023.45,0.15,9.9,63.875,0.225,0.75
974,6/12/2018,8,68.05,68.05,50.225,53.5025,0,0,0,0,,4.325,159.5,1024.725,0.725,9.9,737.25,2.65,7.25
975,6/12/2018,12,72.575,72.575,51.9,48.45,0,0,0,0,24.75,9.45,171.5,1023.1,0.675,9.9,862.5,3.1,8.5
976,6/12/2018,16,68.925,68.925,52.675,56.8275,0,0,0,0,24.6,13.325,177,1020.55,0.7,9.9,296.5,1.1,3
977,6/12/2018,20,64.43333333,64.43333333,54.5,70.18333333,0,0,0,0,,4.533333333,225,1019.933333,1.6,9.9,3.333333333,0,0
978,6/13/2018,0,64.15,64.15,55.7,73.9625,0,0,0,0,,4.8,207.5,1018.375,33.7,9.9,0,,0
979,6/13/2018,4,65.925,65.925,59.975,81.0975,0,0,0,0,,4.25,210.75,1016.325,48.175,9.9,49.3,0.175,0.25
980,6/13/2018,8,69.65,69.65,64.275,83.1125,0,0,0,0,,4.075,231.5,1014.725,47.075,9.9,264.25,0.95,2.5
981,6/13/2018,12,71.05,71.05,66.175,84.645,0.0005,50,0,0,,4.25,186.5,1012.1,45.9,9.425,198.75,0.725,2
982,6/13/2018,16,75,75,67.4,77.2875,0,0,0,0,,5.675,216.5,1009.125,46.85,9.9,101.5,0.375,1
983,6/13/2018,20,74.7,74.7,67.96666667,79.62,0,0,0,0,21.9,6,213.3333333,1007.7,9.6,9.9,2.666666667,0,0
984,6/14/2018,0,72.9,72.9,65.45,77.7875,0,0,0,0,22.43333333,9.2,279.25,1007.525,41,9.9,0,,0
985,6/14/2018,4,68.05,68.05,57.3,68.5675,0,0,0,0,22.475,8.15,282,1009.15,0.225,9.9,57.5,0.225,0.5
986,6/14/2018,8,75.95,75.95,52.3,44.4475,0,0,0,0,23.475,11.475,279.75,1009.025,0.275,9.9,746,2.675,7.25
987,6/14/2018,12,83.875,82.05,50.15,31.2275,0,0,0,0,25.075,13.25,297.75,1007.725,0.275,9.9,865.75,3.1,8.5
988,6/14/2018,16,83.45,81.75,49.225,30.645,0,0,0,0,29.45,10.775,307,1008.225,19.6,9.9,283.5,1.025,2.75
989,6/14/2018,20,76.46666667,76.46666667,50.76666667,41.17,0,0,0,0,18.3,5.966666667,336.6666667,1010.833333,1.4,9.9,2.666666667,0,0
990,6/15/2018,0,69.05,69.05,50.175,51.005,0,0,0,0,,4.225,323.5,1012,0,9.9,0,,0
991,6/15/2018,4,65.625,65.625,50.425,58.0325,0,0,0,0,23.8,6.5,322.5,1012.825,0.2,9.9,71.075,0.275,0.75
992,6/15/2018,8,70.85,70.85,53.575,54.6775,0,0,0,0,23.05,7.275,351.25,1014.1,37.25,9.9,652.5,2.325,6.75
993,6/15/2018,12,75.225,75.225,54,47.6825,0,0,0,0,,3.575,187.75,1014.075,45.175,9.625,568.75,2.05,5.5
994,6/15/2018,16,74.9,74.9,52.95,46.4425,0,0,0,0,,4.25,107.5,1014.525,34.825,9.9,162.75,0.575,1.5
995,6/15/2018,20,69.46666667,69.46666667,56.66666667,63.73666667,0,0,0,0,,1.133333333,22.33333333,1015.666667,41.23333333,9.9,2,0,0
996,6/16/2018,0,66,66,57.95,75.2875,0,0,0,0,,3.525,267.5,1016.825,0.1,9.9,0,,0
997,6/16/2018,4,65.325,65.325,54.6,68.7875,0,0,0,0,,3.875,300.5,1017.7,0.2,9.9,64.2,0.225,0.5
998,6/16/2018,8,76.4,76.2,51.65,42.6525,0,0,0,0,,1.875,94,1017.7,0.2,9.9,745.25,2.7,7.5
999,6/16/2018,12,81.975,80.875,50.7,34.0975,0,0,0,0,,3.775,142.25,1015.95,0.275,9.9,872.75,3.125,9
1000,6/16/2018,16,82.35,81.35,53.2,36.915,0,0,0,0,,2.55,97.5,1015.425,0.8,9.9,279.75,1.025,3
1001,6/16/2018,20,73.4,73.4,56.13333333,54.66333333,0,0,0,0,,1.933333333,228.3333333,1016.666667,0.766666667,9.9,3.666666667,0,0
1002,6/17/2018,0,69.95,69.95,55.825,61.03,0,0,0,0,,2.75,283.25,1017.325,0.2,9.9,0,,0
1003,6/17/2018,4,68.55,68.55,58.1,69.6675,0,0,0,0,,1,167,1017.95,0.275,9.9,64,0.225,0.5
1004,6/17/2018,8,78.45,78.3,57.625,49.5675,0,0,0,0,,0.6,261.25,1019.175,0.8,9.9,723.25,2.575,7.25
1005,6/17/2018,12,87.675,85.9,54.9,32.8975,0,0,0,0,,3.125,160,1018.025,1.05,9.9,837,3.025,8.25
1006,6/17/2018,16,82.725,82.2,56.275,40.7525,0,0,0,0,21.9,4.95,144.5,1018.125,0.9,9.9,263,0.975,2.5
1007,6/17/2018,20,77.4,77.4,59.8,54.98,0,0,0,0,,2.4,94.33333333,1018.166667,0.766666667,9.9,3.666666667,0,0
1008,6/18/2018,0,72.65,72.65,63.7,73.57,0,0,0,0,,5.625,225.25,1018.15,0.6,9.9,0,,0
1009,6/18/2018,4,71.425,71.425,65.825,82.585,0,0,0,0,,5.35,228.75,1017.55,0.675,9.9,68.7,0.225,0.5
1010,6/18/2018,8,81.05,83.8,68.45,66.0525,0,0,0,0,20.8,6.025,227.75,1015.9,0.8,9.6,710.75,2.575,7.5
1011,6/18/2018,12,88.55,93.925,70.2,54.77,0,0,0,0,21.95,9.225,184.5,1016.25,32.1,9.875,663.25,2.375,6.75
1012,6/18/2018,16,87.05,92.975,71.225,59.49,0,0,0,0,,6.675,180.875,1009.425,32.7,9.85,196.5,0.725,2
1013,6/18/2018,20,75.46666667,75.46666667,72.8,91.50666667,0.028,100,0,0,24.9,8.4,226.6666667,1010.1,42.26666667,7.6,2.333333333,0,0
1014,6/19/2018,0,75.7,75.7,72.05,88.5375,0.001,50,0,0,21.5,5.3,294.25,1007.35,32.05,9.775,0,,0
1015,6/19/2018,4,76.575,76.575,71.45,84.45,0,0,0,0,22.66666667,6.475,288.25,1007.6,12.775,9.9,54.775,0.2,0.5
1016,6/19/2018,8,83.1,86.175,68.175,61.1175,0,0,0,0,18.3,9.525,195.75,1008.75,43.925,9.9,565.25,2.025,5.5
1017,6/19/2018,12,87.55,87.075,59.425,39.18,0.00225,25,0,0,19,6.75,184.5,1008.8,7.55,9.9,884.5,3.175,8.5
1018,6/19/2018,16,86.925,85.175,53.9,32.5075,0,0,0,0,,6.075,259.75,1008.875,0.35,9.9,302,1.075,3
1019,6/19/2018,20,78.4,78.23333333,55.96666667,46.46333333,0,0,0,0,,4.366666667,50,1010.9,0.3,9.9,2.333333333,0,0
1020,6/20/2018,0,73.725,73.725,56.5,54.9625,0,0,0,0,,3.825,47.5,1011.8,0.9,9.9,0,,0
1021,6/20/2018,4,71.45,71.45,52.25,50.795,0,0,0,0,,2.95,42.75,1012.725,0.9,9.9,59.45,0.175,0.5
1022,6/20/2018,8,76.375,76.375,54.925,47.6825,0,0,0,0,,2.1,18.75,1012.45,8.45,9.9,584.5,2.125,5.75
1023,6/20/2018,12,80.075,80.6,59.175,49.0575,0,0,0,0,17.75,1.55,103.5,1010.475,36.825,9.9,810.75,2.9,7.75
1024,6/20/2018,16,77.75,78.2,64.45,63.9625,0,0,0,0,,2.6,74.5,1008.75,31.875,9.9,156,0.575,1.5
1025,6/20/2018,20,73.8,73.8,66.43333333,77.83333333,0,0,0,0,,4.133333333,130.6666667,1008.533333,46.6,9.9,1.666666667,0,0
1026,6/21/2018,0,69.7,69.7,67.5,92.7925,0.042,100,0,0,,4.1,36.75,1007.825,48.5,7.375,0,,0
1027,6/21/2018,4,66.575,66.575,65.025,94.7125,0.0055,75,0,0,,4.2,42,1007.8,48.5,9.2,30.125,0.1,0.25
1028,6/21/2018,8,73.9,73.9,64.075,72.5125,0.0045,50,0,0,,4.95,29.25,1008.75,34.875,9.85,553,2,5.5
1029,6/21/2018,12,83.375,83,57.85,42.1525,0.00225,25,0,0,,3.8,32.5,1008.025,12.575,9.9,828.25,2.975,8.25
1030,6/21/2018,16,81.825,81.9,59.1,46.5425,0,0,0,0,,1.55,37.5,1008.025,0.7,9.9,292,1.075,3.25
1031,6/21/2018,20,76.3,76.3,60.3,57.85,0,0,0,0,,1.2,41.33333333,1010.1,11.36666667,9.9,3.333333333,0,0
1032,6/22/2018,0,69.875,69.875,64.7,83.65,0,0,0,0,,3.3,64.25,1012.2,31,9.9,0,,0
1033,6/22/2018,4,68.275,68.275,62.2,81.1,0,0,0,0,,7.3,69,1014.575,40.325,9.9,74.175,0.25,0.75
1034,6/22/2018,8,70.725,70.725,59.575,68.05,0,0,0,0,,6.375,61.5,1016.375,21.1,9.9,433.25,1.575,4.25
1035,6/22/2018,12,72.775,72.775,61.45,67.725,0,0,0,0,17.2,6.2,111.5,1016.9,36.625,9.625,515,1.85,5.25
1036,6/22/2018,16,69.875,69.875,61.175,74.1275,0,0,0,0,,4.875,83.5,1016.175,23.15,9.9,161,0.6,1.5
1037,6/22/2018,20,66.9,66.9,61,81.27333333,0,0,0,0,,6.3,70.33333333,1016,34.66666667,9.9,1.666666667,0,0
1038,6/23/2018,0,64.675,64.675,58.775,81.1775,0.0025,50,0,0,,7.75,60,1014.1,48.475,9.9,0,,0
1039,6/23/2018,4,65.375,65.375,54.05,66.8025,0,0,0,0,,8.175,64.5,1012.35,48.5,9.9,23.6,0.075,0.25
1040,6/23/2018,8,65.775,65.775,58.4,77.155,0,0,0,0,18.76666667,8.675,70.85,1011.65,48.375,9.875,182,0.65,1.75
1041,6/23/2018,12,66.075,66.075,60.525,82.3675,0,0,0,0,,6.775,60.75,1010.75,48.5,9.9,184.25,0.65,2
1042,6/23/2018,16,67.05,67.05,61.5,82.4375,0,0,0,0,,3.7,42.5,1010.05,48.375,9.9,68.5,0.225,0.5
1043,6/23/2018,20,66.46666667,66.46666667,62.26666667,86.38,0,0,0,0,,2,33,1010.566667,48.5,9.9,3,0,0
1044,6/24/2018,0,66.8,66.8,63.45,89.1075,0,0,0,0,,0.6,9.5,1010.175,48.375,9.9,0,,0
1045,6/24/2018,4,66.825,66.825,64.575,92.41,0,0,0,0,,0.9,236.25,1010.4,48.375,6.875,38.3,0.125,0.25
1046,6/24/2018,8,74.775,75.45,66.65,76.68,0,0,0,0,,2.275,300.25,1010.65,32.55,8.925,579,2.1,6
1047,6/24/2018,12,81.8,85.1,69,65.3875,0,0,0,0,21.25,5.75,175.5,1009.35,41.15,9.85,537.25,1.95,5.5
1048,6/24/2018,16,82.45,85,66.725,59.1025,0,0,0,0,,5.075,188.55,1008.05,26.325,9.9,174.5,0.625,1.75
1049,6/24/2018,20,76.33333333,77.03333333,67.16666667,74.57333333,0,0,0,0,,2.833333333,324.6666667,1009.433333,40.16666667,9.866666667,1.666666667,0,0
1050,6/25/2018,0,71.475,71.475,64.75,79.4,0,0,0,0,25.35,7.825,229.25,1010.175,12.225,9.9,0,,0
1051,6/25/2018,4,69.325,69.325,61.425,76.1125,0.00225,25,0,0,,6.15,327.5,1013.1,19.05,9.9,72.55,0.25,0.75
1052,6/25/2018,8,76.625,76.625,58.2,53.6625,0.00225,25,0,0,22.4,8.55,249.25,1018.475,46.65,9.9,619,2.225,6
1053,6/25/2018,12,81.325,80.65,52.6,37.065,0,0,0,0,19.7,5.6,120,1016.6,30.6,9.9,835,3.025,8.25
1054,6/25/2018,16,81.525,80.4,49.4,32.715,0,0,0,0,,5.125,107,1020.75,6.875,9.9,305,1.125,3
1055,6/25/2018,20,74.7,74.7,50.9,43.82,0,0,0,0,,5.666666667,31.66666667,1020.533333,0.533333333,9.9,2.666666667,0,0
1056,6/26/2018,0,69.7,69.7,51.5,53.1125,0,0,0,0,,2.875,30,1022.625,0.1,9.9,0,,0
1057,6/26/2018,4,65.825,65.825,56.775,72.6325,0,0,0,0,,6.775,55.25,1024.3,0.2,9.9,72.625,0.275,0.75
1058,6/26/2018,8,72.2,72.2,58.4,62.3525,0,0,0,0,,5.6,56.75,1026.325,10.85,9.9,683.5,2.45,6.75
1059,6/26/2018,12,76.1,76.1,54.95,48.0225,0,0,0,0,18.45,6.275,131,1024.075,0.6,9.9,857.5,3.1,8.5
1060,6/26/2018,16,73.175,73.175,61.1,66.1675,0,0,0,0,22.45,7.425,143,1022.675,7.725,9.9,276.75,1,2.75
1061,6/26/2018,20,70.06666667,70.06666667,61.23333333,73.64666667,0,0,0,0,,5.366666667,176.6666667,1022.366667,0.766666667,9.9,3.666666667,0,0
1062,6/27/2018,0,67.125,67.125,59.975,77.9,0,0,0,0,,3.5,231.75,1021.125,34.15,9.9,0,,0
1063,6/27/2018,4,67.2,67.2,59.7,76.985,0,0,0,0,,2.45,176.5,1020.4,23.325,9.9,61.65,0.225,0.75
1064,6/27/2018,8,71.325,71.325,62.475,73.6825,0,0,0,0,,7.7,175,1019.575,46.25,9.625,237.5,0.85,2.5
1065,6/27/2018,12,73,73,59.25,62.35,0,0,0,0,24.5,14.6,177.5,1017.8,48.5,9.875,149.5,0.55,1.5
1066,6/27/2018,16,71.475,71.475,62.925,74.5975,0,0,0,0,25.6,7.475,176.5,1015.1,48.5,9.9,59.25,0.2,0.5
1067,6/27/2018,20,70.66666667,70.66666667,65.9,84.9,0.000666667,66.66666667,0,0,21.35,10.83333333,170,1013.966667,48.5,9.9,1.666666667,0,0
1068,6/28/2018,0,71.075,71.075,68.25,90.93,0.0005,50,0,0,21.53333333,4.4,114,1011.35,48.575,9.85,0,,0
1069,6/28/2018,4,71.025,71.025,69.425,94.6075,0.04075,100,0,0,,5.1,184.65,1009.675,46.8,8.45,22.375,0.075,0.25
1070,6/28/2018,8,75.7,76.675,70.8,85.3575,0.00175,25,0,0,,3.45,279,1008.975,44.975,9.55,342.75,1.225,3.5
1071,6/28/2018,12,81.075,83.425,71.775,73.6625,0,0,0,0,,4.125,191.25,1007.95,46.275,9.625,604.75,2.2,6
1072,6/28/2018,16,79.45,81.825,71.8,77.88,0.01275,100,0,0,20.8,5.7,197.5,1008.3,37.6,9.35,138,0.5,1.25
1073,6/28/2018,20,74.4,74.4,71.06666667,89.57333333,0,0,0,0,,3,187.3333333,1010.133333,9.066666667,9.866666667,2.666666667,0,0
1074,6/29/2018,0,74.425,74.425,67.15,78.14,0,0,0,0,,1.15,351,1011.925,0,9.9,0,,0
1075,6/29/2018,4,73.3,73.3,65.225,75.8925,0,0,0,0,,3.375,317.25,1013.95,0.325,9.9,56.025,0.2,0.5
1076,6/29/2018,8,81.45,83.375,66.575,61.2325,0.00475,25,0,0,,5.375,320.25,1014.775,7.725,9.9,714.25,2.55,7
1077,6/29/2018,12,90.575,91.175,62.15,39.01,0.00225,25,0,0,19.7,7.9,306.25,1014.525,12.55,9.9,862,3.075,8.5
1078,6/29/2018,16,89.625,89.625,60.725,38.285,0,0,0,0,,5.75,338,1014.325,0.525,9.9,296.25,1.075,3
1079,6/29/2018,20,84.5,84.4,59.66666667,43.18333333,0,0,0,0,,2.533333333,335.3333333,1015.333333,0.666666667,9.9,3,0,0
1080,6/30/2018,0,78.225,78.475,60.25,54.3075,0,0,0,0,,2.35,243.5,1016.375,0.275,9.9,0,,0
1081,6/30/2018,4,74.7,74.7,62.525,65.9275,0,0,0,0,,1.45,250.75,1017.625,0.6,9.9,58.6,0.2,0.5
1082,6/30/2018,8,84.325,84.975,62.45,48.2525,0,0,0,0,,0.7,6,1017.7,0.35,9.625,717,2.575,7.25
1083,6/30/2018,12,91.45,91.925,61.725,37.3125,0,0,0,0,17.2,3.175,216,1017.575,0.2,9.9,838,3,8.25
1084,6/30/2018,16,91.275,92.9,63.975,40.6875,0,0,0,0,,5.275,244.5,1016.25,1.95,9.9,289.75,1.05,3
1085,6/30/2018,20,83.06666667,85.7,67,58.59333333,0,0,0,0,,4.6,154.6666667,1016,0.4,9.9,2.666666667,0,0
1086,7/1/2018,0,25.7,25.7,20.35,72.4575,0,0,0,0,,5.4,188.25,1015.55,0.1,16,0,,0
1087,7/1/2018,4,25.3,25.3,20.275,73.9125,0,0,0,0,,5.425,228.75,1017.15,0.5,15.925,56.1,0.2,0.5
1088,7/1/2018,8,29.975,32.75,21.4,60.875,0,0,0,0,,2.575,173.75,1017.3,0.7,15.9,624.25,2.25,6.25
1089,7/1/2018,12,34.6,38.425,21.4,46.4,0,0,0,0,,3.65,21.25,1016.25,0.9,15.95,675.5,2.425,6.5
1090,7/1/2018,16,33.825,37.25,21.1,47.53,0,0,0,0,,7.275,138,1015.65,0.675,15.925,268.75,0.975,2.75
1091,7/1/2018,20,29.86666667,32.7,21.5,60.83666667,0,0,0,0,,8.133333333,135.3333333,1016.2,0.5,15.9,2.666666667,0,0
1092,7/2/2018,0,26.475,26.975,20.9,71.75,0,0,0,0,,5.1,126.45,1017.3,0.25,15.975,0,,0
1093,7/2/2018,4,25.825,25.825,20.65,73.0075,0,0,0,0,,1.55,10,1017.475,0.2,15.85,57.3,0.2,0.5
1094,7/2/2018,8,30.175,32.8,21.05,58.6125,0,0,0,0,38.9,5.05,31.5,1018.15,0.05,15.75,697.25,2.525,7
1095,7/2/2018,12,34.1,38.05,21.65,48.31,0,0,0,0,,9.8,160,1017.775,0.2,15.2,827.75,2.975,8.25
1096,7/2/2018,16,30.525,33.5,21.5,59.1225,0.0655,25,0,0,,13.675,167.5,1017.35,0.725,15.75,281.25,1,2.75
1097,7/2/2018,20,27.66666667,30.53333333,22.7,74.65666667,0,0,0,0,,3,61,1018.966667,0.9,15.76666667,2,0,0
1098,7/3/2018,0,25.975,26.675,23.625,86.8025,0,0,0,0,,3.95,77,1019.25,1.5,15.425,0,,0
1099,7/3/2018,4,25.675,25.675,23.45,87.5475,0.03875,25,0,0,,1.425,39.25,1020.625,1.275,14.325,62.8,0.225,0.5
1100,7/3/2018,8,29.525,33.7,23.975,72.5775,0,0,0,0,,3.175,22.5,1021.7,0.525,13.475,621.25,2.25,6.25
1101,7/3/2018,12,29.25,33.975,24.15,74.55,0,0,0,0,,7.6,103,1021.75,8.7,14.95,256.25,0.925,2.75
1102,7/3/2018,16,26.75,28.225,23.2,81.2625,0.00425,25,0,0,,6.15,125.5,1022.325,31.4,15.8,32.75,0.125,0.25
1103,7/3/2018,20,25.3,25.3,22.86666667,86.44666667,0,0,0,0,,2.066666667,131.6666667,1023.466667,0.933333333,15.83333333,2.666666667,0,0
1104,7/4/2018,0,24.55,24.55,22.8,90.22,0,0,0,0,,1.95,248.25,1023.875,0.925,15.725,0,,0
1105,7/4/2018,4,25.2,25.2,22.975,87.4675,0,0,0,0,,2.175,162.25,1025.1,0.9,15.575,52.175,0.175,0.5
1106,7/4/2018,8,27.575,30.05,23.15,77.03,0,0,0,0,,1.725,13.5,1026.075,27.925,15.525,485.75,1.725,5
1107,7/4/2018,12,29.525,32.35,21.425,61.9775,0,0,0,0,,4.575,71.25,1025.8,24.1,15.125,518.5,1.875,5.5
1108,7/4/2018,16,27.625,30.05,21.825,70.5275,0,0,0,0,,4.475,76.75,1025.725,12.05,16,132.5,0.45,1.25
1109,7/4/2018,20,26.2,26.96666667,22.8,81.67666667,0,0,0,0,,5.433333333,132.6666667,1026.6,17.1,15.83333333,3,0,0
1110,7/5/2018,0,24.85,24.85,23.3,91.125,0,0,0,0,,3.025,219.75,1026.2,30.2,15.9,0,,0
1111,7/5/2018,4,24.075,24.075,22.8,92.5675,0,0,0,0,,3.325,295.75,1027.45,51.425,15.875,90.3,0.325,0.75
1112,7/5/2018,8,28.575,31.025,22.2,68.83,0,0,0,0,,7.125,268.5,1026.45,21.275,15.975,431.5,1.55,4.25
1113,7/5/2018,12,31.05,35.35,22.8,61.7075,0,0,0,0,35.3,7.975,179,1024.375,8.6,16,729.5,2.65,7.25
1114,7/5/2018,16,29.325,33.6,23.55,71.4625,0,0,0,0,39,12.225,175,1021.85,0.7,16,277.75,0.975,2.5
