Date,HOUR_BIN,Citibike_Y,GreenTaxi_Y,YellowTaxi_Y,MTAExit_Y,MTAEntry_Y,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2018-05-10,4,11902,2546.0,44038.0,98696.0,99691.0,56.3,56.3,51.925,85.275,0.0,0.0,0.0,0.0,,2.5,176.275,1017.0,70.575,8.675,65.575,0.25,0.75
2018-05-10,8,15117,7288.0,97348.0,675645.0,1124649.0,60.875,60.875,51.8,72.16,0.0,0.0,0.0,0.0,,5.6,199.5,1015.25,45.0,9.9,609.25,2.175,6.25
2018-05-10,12,13563,7496.0,105787.0,988271.0,1288568.0,61.975,61.975,52.5,71.2175,0.0,0.0,0.0,0.0,,7.05,147.75,1012.2,61.25,9.9,430.75,1.575,4.25
2018-05-10,16,23224,9448.0,116996.0,920820.0,1330987.0,63.575,63.575,53.225,69.0775,0.0,0.0,0.0,0.0,,7.275,159.25,1009.125,21.2,9.9,202.0,0.725,2.0
2018-05-10,20,2780,7784.0,120798.0,1218699.0,1663660.0,62.03333333,62.03333333,57.8,86.22,0.078333333,100.0,0.0,0.0,20.8,1.666666667,120.0,1010.233333,89.33333333,5.4,0.0,,0.0
2018-05-11,0,608,2541.0,39079.0,480330.0,556805.0,61.175,61.175,58.05,89.605,0.0,0.0,0.0,0.0,,2.475,239.25,1010.55,25.025,8.475,0.0,,0.0
2018-05-11,4,11451,2410.0,44040.0,101737.0,90026.0,61.0,61.0,52.65,74.275,0.0,0.0,0.0,0.0,31.1,8.5,328.75,1012.95,25.0,9.9,54.6,0.175,0.5
2018-05-11,8,16029,7221.0,96597.0,642456.0,1072096.0,64.1,64.1,35.925,36.1025,0.0,0.0,0.0,0.0,20.8,10.9,310.0,1015.925,12.5,9.9,770.5,2.75,7.5
2018-05-11,12,18276,6857.0,97514.0,971120.0,1248756.0,69.175,69.175,31.025,24.2075,0.0,0.0,0.0,0.0,18.3,5.875,314.75,1016.15,23.8,9.9,773.5,2.775,7.5
2018-05-11,16,23507,10274.0,114973.0,957203.0,1393263.0,70.525,70.525,33.9,26.3075,0.0,0.0,0.0,0.0,45.9,4.775,287.75,1017.125,20.05,9.9,217.0,0.775,2.25
2018-05-11,20,5006,9423.0,120822.0,1183777.0,1600490.0,65.93333333,65.93333333,37.43333333,34.92333333,0.0,0.0,0.0,0.0,,3.566666667,252.6666667,1019.433333,48.46666667,9.9,0.0,,0.0
2018-05-12,0,1124,5826.0,73875.0,523063.0,606683.0,62.025,62.025,38.975,42.695,0.0,0.0,0.0,0.0,,5.95,47.5,1020.275,48.45,9.9,0.0,,0.0
2018-05-12,4,1626,2297.0,26174.0,128069.0,115534.0,56.25,56.25,46.275,69.8475,0.003,50.0,0.0,0.0,,6.225,57.25,1021.35,48.575,9.575,18.3,0.05,0.0
2018-05-12,8,7763,5985.0,91805.0,191768.0,285808.0,55.3,55.3,50.725,84.5875,0.0155,50.0,0.0,0.0,34.4,8.175,55.75,1020.55,48.5,9.35,91.75,0.35,1.0
2018-05-12,12,13892,7896.0,109942.0,508021.0,640428.0,58.425,58.425,51.7,78.255,0.0,0.0,0.0,0.0,,6.3,65.5,1018.175,48.5,9.9,180.75,0.65,1.75
2018-05-12,16,6908,9938.0,125079.0,666854.0,848958.0,57.0,57.0,53.225,87.4875,0.01425,100.0,0.0,0.0,,8.95,59.25,1017.7,48.575,9.825,34.5,0.125,0.25
2018-05-12,20,2563,8563.0,100933.0,658589.0,801215.0,54.7,54.7,52.4,91.95666667,0.003,33.33333333,0.0,0.0,,9.3,52.33333333,1018.9,48.6,9.833333333,0.0,,0.0
2018-05-13,0,877,5404.0,66538.0,354046.0,405878.0,53.7,53.7,49.95,87.2775,0.0,0.0,0.0,0.0,,5.275,51.5,1019.925,48.5,9.9,0.0,,0.0
2018-05-13,4,1657,1965.0,22812.0,99569.0,92951.0,53.9,53.9,48.875,83.19,0.0,0.0,0.0,0.0,,8.65,48.5,1020.8,48.5,9.9,18.15,0.075,0.0
2018-05-13,8,8797,5148.0,77215.0,128873.0,186820.0,54.2,54.2,48.575,81.215,0.0,0.0,0.0,0.0,,8.65,57.0,1022.1,48.5,9.9,114.5,0.425,1.25
2018-05-13,12,4612,8129.0,120460.0,401515.0,518322.0,53.45,53.45,51.075,91.6375,0.01725,75.0,0.0,0.0,,5.625,54.25,1021.225,48.5,9.375,95.5,0.35,0.75
2018-05-13,16,8098,8376.0,99275.0,550234.0,683330.0,53.975,53.975,50.275,87.365,0.0,0.0,0.0,0.0,,5.425,88.5,1019.95,48.5,9.9,35.75,0.125,0.5
2018-05-13,20,1455,6139.0,74510.0,489045.0,592457.0,53.03333333,53.03333333,50.73333333,91.96666667,0.025,100.0,0.0,0.0,,4.9,96.66666667,1019.566667,48.33333333,9.766666667,0.0,,0.0
2018-05-14,0,266,1533.0,14993.0,264335.0,298136.0,52.825,52.825,51.15,94.13,0.00725,50.0,0.0,0.0,,1.9,21.75,1017.325,48.5,6.25,0.0,,0.0
2018-05-14,4,9531,2525.0,41863.0,69349.0,68388.0,53.325,53.325,51.85,94.8425,0.0025,25.0,0.0,0.0,,1.625,132.0,1016.975,48.5,8.4,34.425,0.1,0.25
2018-05-14,8,12458,7181.0,89910.0,651892.0,1097353.0,59.3,59.3,53.3,80.9925,0.0045,50.0,0.0,0.0,31.5,5.225,113.25,1017.125,47.175,9.7,432.0,1.55,4.5
2018-05-14,12,13633,6482.0,95422.0,977403.0,1241367.0,64.9,64.9,54.825,70.0575,0.00225,25.0,0.0,0.0,43.6,6.475,282.0,1015.975,36.125,9.575,735.25,2.625,7.5
2018-05-14,16,24321,8273.0,115349.0,877497.0,1264946.0,64.75,64.75,56.3,74.335,0.00225,25.0,0.0,0.0,32.85,5.85,180.0,1013.975,0.925,9.475,224.0,0.825,2.25
2018-05-14,20,4329,5577.0,102438.0,1193970.0,1614143.0,59.43333333,59.43333333,56.3,89.51,0.0,0.0,0.0,0.0,,1.3,39.66666667,1014.166667,28.7,9.833333333,0.0,,0.0
2018-05-15,0,475,1283.0,21894.0,424420.0,480118.0,60.375,60.375,57.675,90.83,0.0,0.0,0.0,0.0,,3.075,91.0,1013.175,48.375,7.875,0.0,,0.0
2018-05-15,4,12160,2431.0,43121.0,85028.0,82065.0,61.2,61.2,60.175,96.4925,0.0,0.0,0.0,0.0,,3.95,262.5,1012.65,48.05,1.6,54.425,0.2,0.5
2018-05-15,8,14455,7301.0,99175.0,680270.0,1159519.0,71.75,71.75,62.775,74.6275,0.00225,25.0,0.0,0.0,41.9,7.9,237.5,1012.075,12.7,7.875,667.75,2.4,6.75
2018-05-15,12,14403,7236.0,105441.0,986507.0,1281170.0,83.95,86.025,65.525,53.9825,0.0,0.0,0.0,0.0,25.5,8.95,249.25,1008.325,0.65,9.6,801.75,2.9,8.25
2018-05-15,16,7152,9701.0,111947.0,928821.0,1348267.0,69.125,69.575,63.625,84.97,0.14425,75.0,0.0,0.0,30.55,6.1,211.0,1010.625,36.25,5.25,71.675,0.366666667,0.75
2018-05-15,20,3887,5796.0,102521.0,1213372.0,1614161.0,64.5,64.5,63.8,97.65,0.0,0.0,0.0,0.0,,2.966666667,283.0,1014.5,39.26666667,7.133333333,0.0,,0.0
2018-05-16,0,533,1711.0,29128.0,413314.0,463212.0,64.3,64.3,56.525,75.92,0.0,0.0,0.0,0.0,16.1,8.575,34.0,1016.425,48.325,9.9,0.0,,0.0
2018-05-16,4,11263,2452.0,44884.0,92352.0,88944.0,63.025,63.025,55.775,77.34,0.0,0.0,0.0,0.0,,9.425,44.75,1018.15,48.1,9.9,35.05,0.125,0.25
2018-05-16,8,9152,7770.0,106043.0,682876.0,1155989.0,64.0,64.0,56.7,77.2375,0.00225,25.0,0.0,0.0,31.1,8.7,42.75,1019.75,47.95,9.55,142.5,0.5,1.5
2018-05-16,12,2866,7812.0,106730.0,1002336.0,1306254.0,60.6,60.6,57.625,89.955,0.01875,100.0,0.0,0.0,21.9,11.625,49.5,1019.775,48.5,9.575,72.75,0.25,1.0
2018-05-16,16,5623,10137.0,104300.0,946764.0,1348674.0,58.4,58.4,56.95,94.86,0.0325,100.0,0.0,0.0,,10.95,52.75,1018.925,48.575,8.25,23.25,0.1,0.0
2018-05-16,20,3000,5855.0,111289.0,1217707.0,1611903.0,57.5,57.5,56.6,96.71333333,0.003333333,33.33333333,0.0,0.0,,6.7,49.0,1018.333333,48.6,7.766666667,0.0,,0.0
2018-05-17,0,302,1522.0,30033.0,431381.0,501251.0,56.225,56.225,55.325,96.7825,0.00475,75.0,0.0,0.0,,8.625,40.25,1016.3,48.5,7.575,0.0,,0.0
2018-05-17,4,3345,2455.0,47413.0,92007.0,90787.0,57.125,57.125,56.05,96.0975,0.05825,100.0,0.0,0.0,,7.2,54.25,1015.7,48.025,5.125,23.6,0.075,0.25
2018-05-17,8,7365,7480.0,100611.0,655725.0,1113302.0,59.375,59.375,57.45,93.3525,0.0025,25.0,0.0,0.0,,4.975,107.5,1016.975,48.5,9.6,177.75,0.625,1.75
2018-05-17,12,11203,7841.0,100039.0,995911.0,1273399.0,64.25,64.25,59.4,84.405,0.0,0.0,0.0,0.0,,2.5,160.5,1017.275,12.425,7.55,353.0,1.3,3.5
2018-05-17,16,21868,9742.0,116981.0,910428.0,1300431.0,68.425,68.425,62.5,81.51,0.0,0.0,0.0,0.0,,2.55,274.25,1017.55,1.0,9.6,139.25,0.525,1.5
2018-05-17,20,5470,5661.0,118588.0,1219997.0,1644501.0,65.23333333,65.23333333,62.1,89.6,0.0,0.0,0.0,0.0,,2.2,196.6666667,1018.866667,1.0,9.9,0.0,,0.0
2018-05-18,0,752,2286.0,42257.0,494241.0,568891.0,62.725,62.725,61.65,96.3175,0.0,0.0,0.0,0.0,,1.425,151.75,1019.6,0.925,6.025,0.0,,0.0
2018-05-18,4,10243,2602.0,43396.0,104484.0,98791.0,61.425,61.425,56.525,84.87,0.0,0.0,0.0,0.0,26.1,10.95,28.25,1021.9,40.675,5.6,32.2,0.125,0.25
2018-05-18,8,13449,7425.0,96705.0,636708.0,1055708.0,62.925,62.925,47.2,56.7825,0.0,0.0,0.0,0.0,24.05,15.8,46.25,1025.4,20.2,9.9,241.25,0.875,2.5
2018-05-18,12,14590,7285.0,98311.0,969146.0,1231125.0,63.425,63.425,43.25,47.755,0.0,0.0,0.0,0.0,21.5,16.325,43.5,1026.6,24.75,9.625,392.5,1.4,4.0
2018-05-18,16,19505,10456.0,116346.0,963176.0,1388642.0,62.025,62.025,42.325,48.885,0.0,0.0,0.0,0.0,19.13333333,10.2,72.0,1027.05,48.575,9.9,119.75,0.425,1.25
2018-05-18,20,4125,7583.0,127821.0,1180814.0,1577165.0,57.9,57.9,39.9,51.38,0.0,0.0,0.0,0.0,,11.93333333,64.0,1028.433333,48.5,9.9,0.0,,0.0
2018-05-19,0,1131,5064.0,73212.0,503907.0,579996.0,55.475,55.475,40.2,56.8475,0.0,0.0,0.0,0.0,17.2,13.75,40.25,1027.85,61.375,9.9,0.0,,0.0
2018-05-19,4,802,2016.0,30404.0,130241.0,119588.0,51.325,51.325,47.425,86.5925,0.02775,75.0,0.0,0.0,19.7,12.9,43.0,1026.75,48.5,7.95,12.125,0.025,0.0
2018-05-19,8,2883,6099.0,89950.0,204395.0,296742.0,53.45,53.45,51.925,94.61,0.016,100.0,0.0,0.0,,12.125,46.25,1025.55,48.5,8.4,88.75,0.325,1.0
2018-05-19,12,3736,8977.0,113062.0,512752.0,644600.0,56.15,56.15,54.75,95.0375,0.0675,75.0,0.0,0.0,,11.2,52.25,1022.75,48.575,4.125,112.5,0.4,1.0
2018-05-19,16,6569,9155.0,107356.0,659784.0,832955.0,56.675,56.675,55.775,96.7575,0.0,0.0,0.0,0.0,,7.0,42.25,1020.3,48.5,6.675,32.5,0.1,0.25
2018-05-19,20,2332,6571.0,106310.0,621183.0,758400.0,56.3,56.3,55.93333333,98.79333333,0.0,0.0,0.0,0.0,,5.166666667,52.0,1019.133333,47.06666667,2.8,0.0,,0.0
2018-05-20,0,1068,4800.0,72537.0,363775.0,418226.0,60.35,60.35,59.35,96.55,0.0,0.0,0.0,0.0,,5.25,112.0,1016.475,48.5,5.5,0.0,,0.0
2018-05-20,4,1524,1618.0,22428.0,106225.0,99853.0,66.35,66.35,65.05,95.55,0.0,0.0,0.0,0.0,,6.9,279.5,1014.925,48.5,9.575,32.875,0.1,0.25
2018-05-20,8,11769,4963.0,70984.0,133261.0,191522.0,72.125,72.125,66.45,82.89,0.00225,25.0,0.0,0.0,,12.15,269.5,1014.4,47.125,9.875,375.25,1.325,3.75
2018-05-20,12,20620,7941.0,101574.0,417703.0,537328.0,80.575,82.225,64.275,57.76,0.0,0.0,0.0,0.0,25.725,12.1,265.75,1013.625,46.75,9.9,552.0,2.0,5.75
2018-05-20,16,17076,8052.0,96787.0,603345.0,772967.0,77.7,78.05,61.9,58.445,0.0,0.0,0.0,0.0,29.43333333,2.85,335.75,1014.65,35.275,9.9,137.25,0.5,1.5
2018-05-20,20,4456,4418.0,70118.0,559309.0,681041.0,70.03333333,70.03333333,56.9,63.13666667,0.0,0.0,0.0,0.0,19.7,1.433333333,348.0,1017.333333,0.633333333,9.9,1.666666667,0.0,0.0
2018-05-21,0,578,1718.0,17259.0,299512.0,334236.0,64.0,64.0,53.9,69.83,0.0,0.0,0.0,0.0,,3.125,279.75,1019.25,0.5,9.9,0.0,,0.0
2018-05-21,4,11188,2357.0,39616.0,76368.0,75048.0,61.85,61.85,53.775,74.84,0.0,0.0,0.0,0.0,,3.225,158.0,1023.275,0.45,9.9,114.125,0.425,1.0
2018-05-21,8,13902,7031.0,85720.0,649343.0,1084079.0,70.025,70.025,48.15,47.0625,0.0,0.0,0.0,0.0,20.8,7.35,62.0,1022.85,0.95,9.9,660.0,2.4,6.5
2018-05-21,12,14842,6874.0,92556.0,958654.0,1203607.0,74.125,74.125,45.875,36.89,0.0,0.0,0.0,0.0,31.0,6.1,184.0,1023.725,0.9,9.9,751.0,2.7,7.25
2018-05-21,16,25420,8365.0,109797.0,870088.0,1271229.0,71.3,71.3,48.6,44.6575,0.00475,25.0,0.0,0.0,32.4,7.375,186.75,1021.025,0.6,9.9,269.75,1.0,2.75
2018-05-21,20,4924,4715.0,91757.0,1180306.0,1568355.0,64.63333333,64.63333333,50.6,60.41,0.0,0.0,0.0,0.0,43.6,3.433333333,184.3333333,1021.5,0.9,9.9,0.0,,0.0
2018-05-22,0,560,1524.0,18442.0,416997.0,472906.0,62.375,62.375,48.475,60.4175,0.0,0.0,0.0,0.0,,2.275,220.5,1021.575,0.925,9.9,0.0,,0.0
2018-05-22,4,12878,2468.0,40852.0,87854.0,88546.0,63.15,63.15,52.525,68.345,0.0,0.0,0.0,0.0,,1.125,71.0,1021.275,12.75,9.9,64.15,0.25,0.75
2018-05-22,8,11719,7742.0,97262.0,682733.0,1153824.0,64.4,64.4,53.525,68.13,0.00475,25.0,0.0,0.0,45.9,5.05,143.75,1021.4,48.5,9.9,150.5,0.525,1.5
2018-05-22,12,5728,7842.0,101500.0,967421.0,1244049.0,62.65,62.65,53.075,71.3825,0.03275,50.0,0.0,0.0,72.5,6.375,147.5,1019.65,48.5,8.6,127.25,0.475,1.25
2018-05-22,16,13166,9275.0,104224.0,920901.0,1325956.0,58.6,58.6,55.975,90.915,0.0175,50.0,0.0,0.0,57.5,6.375,34.25,1017.25,48.5,9.7,41.25,0.125,0.25
2018-05-22,20,4110,4707.0,100758.0,1188191.0,1581417.0,58.93333333,58.93333333,56.9,92.89333333,0.0,0.0,0.0,0.0,,1.866666667,52.33333333,1016.033333,48.5,9.633333333,0.0,,0.0
2018-05-23,0,402,1371.0,23086.0,421395.0,478365.0,58.725,58.725,57.0,93.8775,0.03325,75.0,0.0,0.0,,3.875,261.25,1013.65,48.5,7.175,0.0,,0.0
2018-05-23,4,11444,2320.0,42323.0,88104.0,91010.0,60.1,60.1,58.975,96.0675,0.024,75.0,0.0,0.0,41.5,4.5,223.5,1013.05,45.75,7.375,48.725,0.2,0.25
2018-05-23,8,13684,7241.0,95295.0,672805.0,1130716.0,68.25,68.25,60.9,78.1075,0.021,50.0,0.0,0.0,59.3,7.5,186.5,1013.9,48.175,9.125,396.0,1.45,4.0
2018-05-23,12,14567,7517.0,94275.0,977748.0,1270422.0,78.075,77.9,58.725,52.3025,0.0,0.0,0.0,0.0,,4.85,201.5,1014.225,22.525,9.9,747.75,2.7,7.5
2018-05-23,16,26178,9054.0,102693.0,939583.0,1336619.0,79.975,79.55,54.15,41.07,0.0,0.0,0.0,0.0,,2.775,337.75,1014.075,0.8,9.9,262.75,0.95,2.25
2018-05-23,20,6025,5554.0,111391.0,1216700.0,1642539.0,72.63333333,72.63333333,53.16666667,50.94,0.0,0.0,0.0,0.0,32.2,0.3,351.6666667,1015.733333,0.4,9.9,0.0,,0.0
2018-05-24,0,678,1856.0,28468.0,485783.0,562544.0,68.475,68.475,52.475,56.6025,0.0,0.0,0.0,0.0,,1.0,335.5,1017.175,0.05,9.9,0.0,,0.0
2018-05-24,4,12049,2441.0,41874.0,96056.0,97747.0,66.075,66.075,53.45,63.7575,0.0,0.0,0.0,0.0,,3.575,245.75,1019.15,0.25,9.9,47.375,0.175,0.5
2018-05-24,8,15021,7564.0,93488.0,677311.0,1122600.0,75.475,75.475,44.675,34.9775,0.00225,25.0,0.0,0.0,49.46666667,8.175,114.0,1020.675,0.2,9.9,768.0,2.75,7.5
2018-05-24,12,15775,7663.0,96221.0,983911.0,1242278.0,80.325,79.275,42.6,26.5925,0.0045,50.0,0.0,0.0,40.775,5.525,200.5,1019.8,0.15,9.9,860.75,3.1,8.5
2018-05-24,16,24927,9519.0,103697.0,920309.0,1335549.0,77.8,77.35,46.95,34.0725,0.00925,50.0,0.0,0.0,42.0,4.3,114.5,1018.45,0.0,9.9,267.0,0.95,2.75
2018-05-24,20,5925,5950.0,112240.0,1221721.0,1641731.0,71.46666667,71.46666667,45.66666667,39.71,0.0,0.0,0.0,0.0,17.2,6.2,259.0,1019.066667,0.0,9.9,0.0,,0.0
2018-05-25,0,865,2601.0,38924.0,487372.0,551798.0,66.575,66.575,49.25,53.8825,0.0,0.0,0.0,0.0,20.8,5.825,254.75,1018.675,0.0,9.9,0.0,,0.0
2018-05-25,4,9977,2439.0,39105.0,105123.0,100018.0,63.95,63.95,53.425,68.74,0.0,0.0,0.0,0.0,,5.225,252.25,1018.05,0.15,9.9,43.175,0.15,0.5
2018-05-25,8,15160,6938.0,83615.0,603880.0,990118.0,75.6,75.45,54.2,48.635,0.00475,25.0,0.0,0.0,41.13333333,6.375,255.0,1016.375,0.375,9.9,724.25,2.625,7.25
2018-05-25,12,19510,7571.0,95427.0,930611.0,1160193.0,84.45,82.875,52.85,33.8275,0.01625,100.0,0.0,0.0,48.525,15.525,271.5,1013.1,0.9,9.625,832.5,2.975,8.25
2018-05-25,16,18253,9803.0,98000.0,1020944.0,1477940.0,82.325,82.075,57.35,42.9425,2.188,75.0,0.0,0.0,43.0,12.275,259.75,1014.875,1.0,9.9,264.5,0.975,2.5
2018-05-25,20,5031,6693.0,90537.0,1047077.0,1335414.0,77.56666667,77.56666667,60.4,55.59333333,0.0,0.0,0.0,0.0,17.2,10.93333333,269.0,1010.933333,0.4,9.9,1.666666667,0.0,0.0
2018-05-26,0,1279,4635.0,50947.0,486877.0,565782.0,73.1,73.1,64.1,73.495,0.0,0.0,0.0,0.0,18.3,9.525,276.5,1010.575,0.1,9.9,0.0,,0.0
2018-05-26,4,2394,1958.0,21100.0,119690.0,108236.0,71.8,71.8,64.3,77.3275,0.0,0.0,0.0,0.0,,6.95,255.0,1010.175,3.575,9.675,40.95,0.15,0.25
2018-05-26,8,12860,5477.0,61568.0,189665.0,274121.0,79.675,80.95,66.175,63.9275,0.00225,25.0,0.0,0.0,51.7,3.45,291.75,1010.275,1.25,9.6,633.75,2.275,6.25
2018-05-26,12,16563,8377.0,88236.0,486911.0,629062.0,87.15,89.35,65.65,48.99,0.0,0.0,0.0,0.0,30.95,6.775,282.0,1008.95,9.3,9.9,590.25,2.125,5.75
2018-05-26,16,13606,8535.0,90234.0,635623.0,818574.0,83.15,85.125,66.625,57.86,0.00225,25.0,0.0,0.0,42.5,2.05,140.0,1009.0,26.325,9.9,186.5,0.675,1.75
2018-05-26,20,4250,6394.0,79569.0,620793.0,761458.0,75.3,75.3,64.4,69.21,0.0,0.0,0.0,0.0,,2.133333333,166.3333333,1011.0,0.9,9.9,0.0,,0.0
2018-05-27,0,1270,4732.0,47788.0,383280.0,437581.0,75.05,75.05,66.1,73.935,0.0,0.0,0.0,0.0,,5.1,212.25,1011.775,21.7,9.9,0.0,,0.0
2018-05-27,4,459,1913.0,17298.0,106736.0,99098.0,66.3,66.3,62.0,86.215,0.04325,50.0,0.0,0.0,17.75,12.025,72.0,1014.3,47.075,7.45,6.5,0.0,0.0
2018-05-27,8,2775,3962.0,53960.0,120105.0,168624.0,62.85,62.85,61.025,93.675,0.094,100.0,0.0,0.0,19.7,10.7,53.75,1016.325,48.575,8.1,45.5,0.175,0.5
2018-05-27,12,8494,6324.0,77363.0,334256.0,425293.0,62.25,62.25,57.925,85.7875,0.0,0.0,0.0,0.0,23.525,19.225,36.75,1016.875,48.375,8.375,187.25,0.675,2.0
2018-05-27,16,9196,6587.0,77953.0,511176.0,643232.0,60.05,60.05,54.225,81.0825,0.0,0.0,0.0,0.0,25.5,19.125,39.25,1017.525,48.5,9.9,61.75,0.225,0.5
2018-05-27,20,2985,4220.0,65283.0,503535.0,608716.0,58.16666667,58.16666667,52.66666667,81.9,0.0,0.0,0.0,0.0,21.83333333,15.36666667,38.0,1019.2,48.5,9.9,0.0,,0.0
2018-05-28,0,729,2345.0,29480.0,281624.0,317321.0,56.9,56.9,52.0,83.7375,0.0,0.0,0.0,0.0,,10.15,42.5,1018.975,48.5,9.9,0.0,,0.0
2018-05-28,4,1551,1172.0,14576.0,74759.0,68944.0,57.85,57.85,52.9,83.7775,0.0,0.0,0.0,0.0,,5.975,69.5,1018.775,48.5,9.9,40.5,0.15,0.25
2018-05-28,8,10120,3294.0,43275.0,152597.0,231603.0,60.5,60.5,53.225,76.935,0.00225,25.0,0.0,0.0,,5.3,99.25,1019.625,48.5,9.9,264.5,0.975,2.75
2018-05-28,12,17616,5769.0,75159.0,394317.0,516808.0,65.775,65.775,55.575,69.71,0.0,0.0,0.0,0.0,,3.4,228.75,1018.5,48.5,9.9,457.25,1.675,4.5
2018-05-28,16,14961,7183.0,82951.0,576867.0,755532.0,64.75,64.75,57.375,77.1375,0.00225,25.0,0.0,0.0,43.8,4.8,136.75,1017.225,48.5,9.9,137.25,0.5,1.5
2018-05-28,20,3652,4224.0,62179.0,565385.0,697978.0,61.43333333,61.43333333,56.6,84.17666667,0.0,0.0,0.0,0.0,,2.333333333,68.33333333,1017.233333,48.5,9.9,0.0,,0.0
2018-05-29,0,472,1352.0,13162.0,286484.0,320547.0,63.575,63.575,60.325,89.0925,0.0,0.0,0.0,0.0,,3.15,284.5,1016.5,48.375,9.875,0.0,,0.0
2018-05-29,4,11254,2630.0,40595.0,76280.0,73178.0,64.9,64.9,62.35,91.4775,0.0,0.0,0.0,0.0,,4.8,261.0,1015.825,48.5,9.3,46.2,0.175,0.5
2018-05-29,8,13138,7212.0,89359.0,639781.0,1084939.0,73.35,73.35,65.475,77.0475,0.0,0.0,0.0,0.0,28.9,4.175,275.75,1015.8,24.5,9.1,625.5,2.275,6.25
2018-05-29,12,13480,7128.0,93866.0,966790.0,1206738.0,84.35,86.75,66.325,54.985,0.0,0.0,0.0,0.0,,5.075,203.25,1014.95,0.6,9.9,837.75,3.025,8.25
2018-05-29,16,24919,8422.0,107581.0,898684.0,1267038.0,82.175,83.625,65.0,56.3725,0.0,0.0,0.0,0.0,,2.4,109.25,1014.7,0.7,9.9,256.75,0.925,2.25
2018-05-29,20,5547,4314.0,88152.0,1182213.0,1579673.0,75.96666667,75.96666667,63.0,64.28666667,0.0,0.0,0.0,0.0,,1.533333333,19.0,1016.2,0.133333333,9.9,1.666666667,0.0,0.0
2018-05-30,0,653,1579.0,20031.0,435267.0,500454.0,68.05,68.05,63.55,85.5975,0.0,0.0,0.0,0.0,,8.1,65.25,1017.375,9.65,9.8,0.0,,0.0
2018-05-30,4,12239,2311.0,40884.0,95152.0,91798.0,64.825,64.825,62.675,92.9625,0.0,0.0,0.0,0.0,,4.25,27.25,1019.625,48.4,6.4,35.025,0.1,0.25
2018-05-30,8,13483,7284.0,95713.0,675764.0,1112637.0,68.45,68.45,63.175,83.4675,0.0,0.0,0.0,0.0,,7.6,88.0,1020.975,48.5,9.775,231.25,0.85,2.5
2018-05-30,12,14557,7230.0,96725.0,969106.0,1248380.0,72.475,72.475,61.65,68.865,0.0,0.0,0.0,0.0,38.6,8.475,126.5,1020.875,22.0,9.9,838.0,3.025,8.25
2018-05-30,16,25672,8767.0,109352.0,906438.0,1299672.0,66.2,66.2,58.15,75.96,0.0,0.0,0.0,0.0,32.2,9.225,153.75,1019.95,11.425,9.9,278.5,0.975,2.75
2018-05-30,20,5266,5290.0,108090.0,1210585.0,1634679.0,62.06666667,62.06666667,58.63333333,88.55,0.0,0.0,0.0,0.0,,4.8,172.6666667,1020.233333,48.5,9.9,0.0,,0.0
2018-05-31,0,546,1665.0,24090.0,479273.0,530846.0,64.5,64.5,59.225,83.045,0.0,0.0,0.0,0.0,,8.325,42.0,1018.9,47.975,9.9,0.0,,0.0
2018-05-31,4,11670,2253.0,41477.0,95095.0,97220.0,64.775,64.775,59.2,82.285,0.0,0.0,0.0,0.0,,6.925,34.25,1018.375,48.475,9.6,26.875,0.1,0.25
2018-05-31,8,9920,7559.0,104193.0,667496.0,1106701.0,66.45,66.45,61.95,85.65,0.0005,25.0,0.0,0.0,20.8,7.025,58.0,1017.9,48.375,7.5,119.0,0.425,1.25
2018-05-31,12,8264,7730.0,99207.0,951386.0,1233517.0,66.4,66.4,64.525,93.7075,0.00075,50.0,0.0,0.0,,5.425,70.0,1016.4,48.5,6.725,126.25,0.475,1.25
2018-05-31,16,20037,9645.0,109620.0,899700.0,1287953.0,66.5,66.5,64.65,93.8,0.0,0.0,0.0,0.0,,3.55,58.25,1014.5,48.5,6.575,43.0,0.15,0.25
2018-05-31,20,4920,5484.0,113913.0,1203708.0,1619474.0,65.0,65.0,64.1,96.89,0.0,0.0,0.0,0.0,,2.933333333,43.66666667,1013.866667,48.5,5.233333333,0.0,,0.0
2018-06-01,0,650,2308.0,36069.0,453236.0,510812.0,64.85,64.85,63.6,95.72,0.0,0.0,0.0,0.0,,6.9,28.25,1011.525,48.175,3.625,0.0,,0.0
2018-06-01,4,6154,2535.0,43365.0,97046.0,92497.0,65.525,65.525,64.8,97.595,0.00025,25.0,0.0,0.0,,5.8,43.75,1010.525,48.5,5.4,28.0,0.075,0.25
2018-06-01,8,12847,7620.0,95860.0,634804.0,1048074.0,69.675,69.675,66.675,90.5425,0.00025,25.0,0.0,0.0,,2.475,180.0,1010.4,47.25,7.25,449.25,1.625,4.5
2018-06-01,12,16360,7446.0,98863.0,964725.0,1205933.0,79.3,79.3,68.85,70.4925,0.00225,25.0,0.0,0.0,51.9,3.7,149.75,1008.825,34.225,8.3,449.75,1.6,4.75
2018-06-01,16,20828,10163.0,113847.0,960594.0,1393986.0,76.625,76.625,68.625,76.525,0.0,0.0,0.0,0.0,31.1,5.125,171.0,1007.4,1.5,9.475,235.5,0.825,2.0
